name,language,phoneNumber
Daniel_Massey,Vietnamese,001-604-554-7390x898
Katrina_Shields,Aragonese,+1-016-796-4326x48841
William_Vaughn,Venda,001-554-088-3146x47831
Jacqueline_Mcdaniel,Interlingua,242.372.6933x54770
Lynn_Hernandez,Oriya,001-470-087-6651x1201
Courtney_Cross,Kurdish,864.923.4377x28563
Andrew_Jensen,Latin,636.292.4035x286
Peter_Dunlap,Hindi,452-602-0065x5054
Amanda_Jackson_DDS,Luba-Katanga,+1-337-834-0635x5327
Robert_Osborne,Norwegian Nynorsk,001-618-961-8846x647
Miguel_Pena,Bislama,(795)276-8816x99028
Miss_Lisa_Thomas,Malay,742-402-8886x2242
Sandra_Reyes,Sardinian,033.851.5792
Scott_Odonnell,Tonga,494.446.4469x429
Jacob_Padilla,Maltese,825-313-4588x503
Rita_Sawyer,Gaelic,+1-529-013-8017
Dr._Daniel_Whitney,South Ndebele,996.251.2028x7642
Jaclyn_Young,Cornish,906-365-4768x4777
Kimberly_Roberts,Walloon,(274)467-0428x752
Thomas_Rivera,Xhosa,314.914.4707
Kyle_Hartman,Bosnian,3493054704
Lisa_Bentley,Hungarian,+1-493-267-5904
Adam_Levine,Greek,(127)092-1960x4395
Rebekah_Smith,Marshallese,001-143-495-1345x56815
Matthew_Tucker,Persian,(014)701-4620x6153
Brett_Miller,North Ndebele,8381640020
Kayla_Sutton,Dzongkha,561.775.8681
Jo_Wong,"Sotho, Southern",539.042.9060
Lisa_Harper,Polish,705.550.1180x436
Andrew_Henry,Amharic,473-312-6214x67729
Abigail_Jones,Kirghiz,206.603.2006x374
Melinda_Hines,Bambara,(324)956-3038
Deanna_Griffith,Georgian,0579563877
Marcus_Peterson,Maori,+1-130-432-3376x2293
Amanda_Burton,English,328-617-1136x425
Robert_Diaz,Zulu,001-670-720-7115x4005
Steven_Lam,Tahitian,015-973-3053
William_Mcgrath,Inupiaq,(659)563-6063x775
Shannon_Fernandez,Catalan,(397)218-6989x6296
Jose_Le,Croatian,9447875607
Bonnie_Ryan,Armenian,991-829-9637
Joshua_Thomas,Aragonese,437.906.4269x69930
Christopher_Flores,Hebrew,8672276017
Debra_Maxwell,Tigrinya,522-836-9807
Matthew_Meyer,Faroese,532-225-9389x55036
Barbara_Williams,Ukrainian,001-029-471-8766
Paige_Cook,Bambara,170.194.2185x676
Tyler_Blake,Telugu,872.239.6083
Alexander_Lopez_DDS,Bambara,403-659-6722
David_Riley,Kazakh,001-438-620-6854x49667
Ashley_Morales,Arabic,0487082064
Amanda_Webb,Somali,054.843.4416
Alicia_Sullivan,Uzbek,001-121-223-8845x5351
David_Gardner,Bashkir,725.563.4643
Charles_Blair,Hindi,(953)079-4478x9391
Lisa_Fritz,Ukrainian,103.421.4511x3768
Anthony_Peters,Tsonga,8653139109
Christopher_Moody,Afrikaans,(116)079-7711x2824
Casey_Meza,Samoan,(379)368-0570x5597
Thomas_Chan,Tagalog,497-635-9329
Barbara_Donaldson,Central Khmer,419.352.6064
Tina_Leblanc,Latvian,959.826.7277
Glen_Hernandez,Korean,295-321-0027
Willie_Hernandez,Pushto,1416914628
Patrick_Mack,Romansh,644.281.5363
Andrew_Cook,Greek,030-782-2832
Mathew_Brown,Telugu,(782)355-1861x1133
Paige_Mitchell,Yoruba,001-432-459-3025
Jeffery_Chavez,Swati,(196)578-4529
Stanley_Jackson,Abkhazian,769.867.8662
Clayton_Moore,Uzbek,001-626-039-2035x810
Zachary_Wilson,Ojibwa,566-391-7176
Donna_Smith,Amharic,153-707-0268
Madison_Olson,Church Slavic,868.262.9267x522
Derek_Jones,Kirghiz,897-802-4024
Danielle_Cox,Zulu,(161)065-6132x278
Mr._Micheal_Byrd_MD,Samoan,670.562.2272x55535
Christopher_Castillo,Polish,083-272-8094
Jeffery_Klein,Tigrinya,186-294-8416
Erica_Shannon_MD,Latvian,001-949-381-0870
Kevin_Rivers,Kannada,(423)344-4224
Kirk_Oliver,Persian,523-622-6451x4265
Justin_Quinn,Pushto,001-206-928-9774
Hunter_Johnson,Sundanese,+1-299-877-9735x905
Sheila_Martinez,Ossetian,(701)287-9629x29546
Suzanne_Fletcher,Interlingue,+1-046-070-9312x36844
Steven_Kelly,Telugu,857.847.0484
Melinda_Lane,Tagalog,(628)378-6146
Jose_Daniel,Zhuang,(599)022-3963x84362
Denise_Stafford,Tigrinya,(717)908-5973x4521
Joseph_Campbell,Thai,(139)940-9016x9005
Wayne_Perez,Gujarati,001-928-478-3239
Zachary_Cook,Kazakh,098-394-0942x77535
Justin_Taylor,English,891.093.8141x373
Ronald_Johnson,Kirghiz,(190)564-8518
Scott_Sanchez,Croatian,(073)443-7708x01996
Christian_Baker,Chichewa,+1-346-435-2300
Jeff_Lester,Sichuan Yi,417-758-8071x3214
Stephanie_Gibbs,Nepali,4157551112
Dawn_Russell,Serbian,217.627.3097
William_Thompson,Dutch,001-461-428-2908x9719
Vincent_Contreras,Chinese,6721416870
Alyssa_Vargas,Marshallese,+1-371-532-9220x67496
Richard_Fox,Kuanyama,(711)988-1296
David_Crawford,Ido,001-336-551-4990x750
Brianna_Cooper,Croatian,660-866-7131
Teresa_Smith,Maltese,310-722-1851
Eric_Herrera,Kurdish,+1-481-037-4777
Jeffrey_Sharp,Rundi,749.136.9552x11267
Christopher_Phillips,Bambara,+1-222-879-6456
Dalton_Williams,Tatar,872.160.3060
Dale_Reed,Spanish,001-269-195-0900x1645
Luke_Mason,Mongolian,001-611-171-1456x10394
Hunter_West,Sichuan Yi,001-095-904-9564x92096
Natasha_Garcia_MD,Bislama,658.314.0172
Marc_Herrera,Cornish,001-594-156-8161x787
Edward_Bush,Finnish,767-744-7450x505
Jenny_Hines,Bulgarian,352.145.4187x8200
Laura_Hill,English,974-642-2787x9578
Amanda_Doyle_DDS,Japanese,(361)340-8222x56941
Renee_Gonzalez,Afar,078.934.9670
Madison_Lee,Burmese,001-387-813-2168x198
Matthew_Edwards,Kirghiz,127.280.4420
David_Villa,Korean,746.289.0703x12636
Timothy_Bailey,Interlingue,535.740.9918
Nancy_Brown_MD,Kashmiri,6850439803
Marc_Foster,Marathi,+1-444-521-5079
Joe_Klein,Aymara,(929)080-7672
Brian_Zimmerman,Bengali,126.585.2822x521
Timothy_Reyes,Kuanyama,+1-010-434-8664x77582
Susan_Brown_DVM,Cornish,001-998-265-9001x1630
Jay_Norman,Ido,121.024.7872x2567
Connor_Mitchell,Luxembourgish,(244)704-1635x169
Heidi_Trujillo,Tatar,001-201-147-2594
Sandra_Brown,Akan,+1-022-822-6732x18636
Charles_Phillips,Occitan,+1-283-357-8531x9927
Renee_King,Marathi,263-455-5603x91849
Tyler_Mclaughlin,Belarusian,001-833-648-9585x50893
Roy_Byrd,Romansh,(332)757-5957
Tracy_Jackson,Swati,+1-998-778-8191
Samantha_Simon,Norwegian Nynorsk,(936)890-1626
Justin_Moore,Amharic,001-067-682-1385x54813
Karla_Schmidt,Burmese,3930709337
Michelle_Townsend,Fijian,498.852.1045
Rachel_Gordon,Javanese,001-002-861-9238x80929
Matthew_Ponce,Divehi,001-321-011-0171
Eric_Randall,North Ndebele,001-414-793-1023x14765
Kristina_Vazquez,Esperanto,(328)249-3624
John_Singleton,Dutch,449.182.1649x5966
Nicholas_Shaw,Afar,001-587-465-5563x51717
Olivia_Fox,Malay,7557441791
Rhonda_Robbins,Fijian,(488)755-4213x621
Douglas_Warner,Northern Sami,854.467.6333x31851
Justin_Mann,Dzongkha,639.634.9932
Matthew_Coffey,Afar,963-432-1690
Anthony_Banks,Inuktitut,1955487243
Lori_Perez,Ewe,445-129-1202x91707
Christine_Miller,Irish,+1-202-627-0419x299
Angela_Buckley,Herero,001-014-368-0587
Veronica_Ward,Sinhala,+1-123-058-0985
Francisco_Parker,Herero,(521)437-1406
Douglas_Mcdowell,Panjabi,234-652-8026
Natalie_Thompson,Marshallese,(974)875-8228
Mary_Anderson,Central Khmer,401-601-7888
Christopher_Martinez,Kazakh,367.428.1442x03465
Maria_Glover,Icelandic,249.459.2146x08476
Brent_Pugh,Pali,(688)209-5460x7165
Eric_Johnson,"Sotho, Southern",+1-209-440-8161x5326
Kristen_Herrera,Polish,845-639-3350x32415
Melvin_Benitez,Assamese,820-382-8696
Jonathan_Reynolds,Somali,(418)244-8072x24729
Andrew_Hodge,Portuguese,(414)724-1753x02247
Jason_Galvan,Kikuyu,(539)540-3196x0937
Susan_Johnson,Irish,790.213.2653x4301
Carl_Skinner,Romanian,784.754.4839
Alexandra_Vazquez,Tamil,+1-575-325-6042x332
Justin_Proctor,Croatian,(142)915-3423
Jessica_Castro,Marathi,428-935-8258
Erica_Peterson,Amharic,130.912.4995
Ryan_Ballard_DDS,Cree,+1-457-498-1239x50989
Desiree_Acevedo,Romanian,144.538.0342
Austin_Austin,Church Slavic,(805)727-2061
Autumn_Baker,Dutch,+1-604-615-9720
Ashley_Maddox,Hindi,(541)220-5175
Kelly_Pacheco,Twi,001-503-619-5946x4872
Barbara_Little,Icelandic,001-191-802-1653
Patrick_Stewart,Turkmen,(051)678-6968x0564
Samuel_Dunn,Slovenian,0187845533
Jasmine_Grant,Irish,640-190-0965x236
Mrs._Kristy_Spencer,Interlingua,209.128.1012x897
Kelsey_Rodriguez,Romansh,001-536-846-4493x25629
Tracy_Adkins,Vietnamese,9279053982
Nathan_Downs,Ossetian,367-611-3656
Derek_Howell,Fijian,(380)277-9246x81360
Melanie_Brown,French,077-842-2662x3463
Deborah_Edwards,Gujarati,956-102-3591x611
Casey_Parker,Fijian,001-681-216-0383x04386
Scott_Barnes,Hausa,+1-482-264-2974x737
Thomas_Hopkins,Occitan,+1-938-700-1037x857
Robin_King,Spanish,474.714.9835
Jerry_Warren,Malagasy,001-937-495-8883x28562
Shawn_Winters,Kongo,+1-699-450-9224
Lisa_Cole,"Sotho, Southern",+1-093-344-7952x3851
Keith_Nielsen,Japanese,+1-831-673-4017x921
Julian_Evans,Turkish,627.142.6668x649
Sara_Davis,Persian,(930)505-3028x1704
Amanda_Murphy,Persian,712.826.5365x13232
Tammy_Jackson,Cree,001-878-663-8738x8042
Richard_Little,Telugu,652-099-5886
Noah_Mckinney,Ojibwa,(193)436-0502x98345
Tony_Mason,Armenian,001-479-522-0835x5396
Jonathan_Howell,"Sotho, Southern",872-465-7646x574
Michael_Parsons,Ojibwa,159-530-8291x96766
Jacqueline_Robinson,Yiddish,993.039.7148
Carolyn_Yates,Mongolian,+1-714-955-8362
Cody_Morgan,Ndonga,+1-716-446-2667x557
William_House,Central Khmer,+1-451-697-5842x862
Steven_Cohen,Azerbaijani,974-419-3152
Jaclyn_Bailey,Manx,767.305.5705
Mariah_Henderson,Somali,001-412-100-3708x033
Mario_Rivera,Hiri Motu,744.527.6340
Dr._Brandon_Jimenez,South Ndebele,077.594.3199x357
Samantha_Wallace,Bambara,(488)555-2906
Kayla_Moore,Urdu,(854)371-8088
Luis_Hayes,Manx,415.898.2692x77950
Jessica_Thompson,Sundanese,7317556325
Kevin_Sanders,Hausa,718.774.1092
Tracey_Krueger,Icelandic,001-135-787-8039x917
Gina_Sullivan,Aymara,+1-071-804-2871x8127
Eric_Torres,Church Slavic,564.507.7721x969
James_Houston,Guarani,(346)442-8564x4152
Terri_Wilson,Kikuyu,001-716-024-3761
Tyler_Nelson,Oriya,+1-469-841-5207
Thomas_Stark,Javanese,+1-216-079-0085x259
Amy_Heath,Tahitian,(727)770-0855x57783
James_Elliott,Polish,086.706.0242x6004
Teresa_Nelson,Georgian,+1-818-120-7917x324
Monica_Jenkins,Hiri Motu,145-017-7157
Ronald_Cole,Galician,266.078.6425x41848
Ryan_Raymond,Luxembourgish,001-891-517-9803
Henry_Dean,Bulgarian,001-369-576-4133
Gerald_Matthews,Danish,920.748.3337x32480
Jillian_Rojas,Afar,291-822-2212
Mason_Banks,Dzongkha,(968)733-5753x160
Marie_Oneal,Central Khmer,(851)671-9113
John_Osborn,Komi,(127)241-1691x766
Angel_Moreno,Somali,4849965680
Mrs._Katrina_Walker_MD,Greek,+1-994-306-6939x87696
Ryan_Becker,Norwegian Nynorsk,(793)015-0918x11148
Sophia_Rojas,Cornish,+1-278-890-6035x11319
Philip_Lee,Nepali,7094734808
Alyssa_Graham,Navajo,+1-181-423-1903x77082
Nichole_Aguilar,North Ndebele,001-266-069-5280x8530
Christina_Robbins,Somali,754-381-3293x294
Christopher_Allen,Tajik,917.032.9203x621
Kimberly_Mcdonald,Kuanyama,522.809.3409
Amy_Simmons,Indonesian,8601425614
Robert_Cummings,Chichewa,+1-583-818-0885x3218
Nicole_Garrett,Yoruba,+1-360-912-5521
Patricia_Sullivan,Corsican,(253)260-2452x427
Cesar_Hartman,Mongolian,(739)704-5362x317
Tammy_Wyatt,Swedish,515.592.3065x216
Gavin_Smith,Telugu,(107)140-7084x949
Christine_Rogers,Kinyarwanda,001-531-073-5535x64722
Christian_Frey,Polish,001-787-300-8190
Cassandra_Hernandez,Divehi,744-342-8365
Luis_Palmer,Korean,(371)364-9568x92404
Steven_Ford,Ojibwa,(088)454-1895x19341
Jessica_Hawkins,Bosnian,117-068-0441
Jeremy_Clark,Somali,037-953-8835x68841
Susan_Jennings,South Ndebele,539.115.3430
Becky_Ross,Galician,001-935-376-3798x9980
Vanessa_Glover,Tatar,355.811.6383x1350
Glen_Crawford,Bislama,974.323.9167
Rebecca_Morgan,Central Khmer,+1-337-292-4260
Yvonne_Randall,Georgian,118-686-8206
Theodore_Weaver,Komi,(929)214-8967x4351
Julia_Huang,Korean,001-344-498-5590x6158
Sandra_Gray,Kashmiri,208-035-8491x3390
Katelyn_Mullins,Herero,672.148.5727
Brent_Romero,Vietnamese,322.158.9759
Timothy_Stafford,Portuguese,001-408-887-2360
Jared_Young,Kurdish,163.068.6379x384
Amanda_Klein,Burmese,001-645-762-1730x853
Morgan_Thompson,Kurdish,001-991-263-2294
Scott_Pittman,Igbo,+1-297-282-8366
Cheryl_Roberts,Ukrainian,0600089627
Kristy_Lopez_MD,Afrikaans,(281)482-3742x089
Cynthia_Robbins,Limburgan,761.114.8892
Kathleen_Garrison,Macedonian,446-655-9960
Terry_Knight,Urdu,001-240-958-7682x78345
Dennis_Freeman,Navajo,001-130-644-9853
Vanessa_Rios,Afar,+1-207-460-2581
Jennifer_Lang,Welsh,+1-475-044-0208
Douglas_Perry,Swedish,467-459-7429x26605
Tracy_Day,Corsican,0329735935
Gina_Meyer,Slovenian,(977)371-3386x185
Brittany_Black,Corsican,+1-798-032-7773x8440
Stephen_Reilly,Icelandic,001-752-192-6474x1515
Jordan_Cooke,Hiri Motu,8305883311
Maria_Nixon,Aragonese,001-230-489-2546x697
Sandra_Stuart_DDS,Hausa,001-496-634-3677
Raymond_Boyd,Irish,260-361-8704
Deborah_Weber,Corsican,+1-496-828-8561
Andrew_Galloway,"Sotho, Southern",163.755.7514
Melissa_Chandler,Amharic,897-669-2942x24203
Dustin_Cruz,Bengali,617.502.9857
Lisa_Rogers,Venda,(676)070-9789
Tyler_Wright,Kongo,6434474291
Wesley_Williams,Chinese,+1-047-380-1574x5484
Brittany_Kelly,Twi,+1-800-740-8635x94457
Lisa_Thompson,Javanese,437-442-4293
Austin_Cross,Bulgarian,054-028-7010x79450
Regina_West,Ganda,964.251.7243
Tiffany_Ellis,Esperanto,1201928355
Shane_Hill,Pali,640.854.4995
Tonya_Vasquez,French,299-952-4290x221
Yvette_Davies,Quechua,789-812-7967x750
Diana_Wade,Oromo,286.362.4006x4958
Jimmy_Jackson_DDS,Twi,+1-494-782-5017x007
Troy_Watson,Greek,750.271.8443x55404
Miranda_Little,Somali,646-046-9792
Gregory_Dean,Manx,8436913894
Linda_Rodriguez,Cornish,343-895-7190x0487
Dean_Wilkerson,Zhuang,+1-845-652-2477x068
Michael_Macias,Slovak,589-738-5832
Daniel_Villanueva,Interlingua,+1-699-778-7430x958
Laura_Farmer,Hebrew,393.858.4226x1982
Matthew_Love,Luxembourgish,821-919-4047
Glen_Murphy,Uzbek,309.243.9134
Jessica_Curtis,Luba-Katanga,001-406-785-9837x68079
Jason_Maddox,Georgian,+1-457-335-4903
Kevin_Ramos,Tonga,001-941-367-5275x834
Wesley_Mayo,Swati,168-880-9982
Charles_Arroyo,Belarusian,289-665-9183
Jamie_Rodriguez,Persian,014-488-7471
Michael_Russell,Avestan,001-451-506-1999
Steven_Reeves,Inupiaq,116-974-1699x6269
Mr._Gene_Phelps,Russian,9406406654
Mary_Huff,Croatian,(998)259-8660x35220
Catherine_Rose,Vietnamese,009.343.4429
Shelly_Padilla,Tibetan,(426)714-7012
Judy_Neal,Sindhi,(004)783-1896x292
Brandon_Li,Aragonese,753-517-3536
Kayla_Greene,Swahili,238.746.8781
Keith_Barnett,Kashmiri,506-881-6739x26894
Mariah_Wallace,Telugu,911.002.2759x1841
Kevin_Wood,Abkhazian,+1-724-285-1775
Brett_Escobar,Quechua,(353)565-3463
Theresa_Sanders,Shona,+1-439-501-4506x10402
Dominique_White,Bislama,450.529.8624x479
Robert_Hill,Norwegian Nynorsk,(171)837-9106
Lisa_Lyons,Galician,001-017-346-2817x80596
Megan_Wells,Tagalog,(966)230-3982x5891
Katherine_Powell,Kurdish,935-752-3034x6606
Kari_Gibbs_DDS,Albanian,001-845-019-7025x2254
James_Weeks,Marathi,719.651.6191
Sara_Mitchell,Burmese,426.961.0103x197
Miss_Rachel_Gordon,Greek,+1-560-247-9703x3943
Hunter_Saunders,Xhosa,7652240098
Sarah_Snyder,Yiddish,7514622816
Andrea_Scott,Esperanto,(822)455-5773x3449
Joseph_Fry,Interlingue,751-663-2747x87946
Cory_Alexander,Oriya,6777714231
Alexis_Holt,Somali,141-351-2060x6129
David_Jenkins,Ewe,001-574-705-1869x27426
Nathan_Hudson,Northern Sami,(549)162-2887
Renee_Cooper,Serbian,+1-371-962-4018x085
Roberto_Potter,Akan,001-102-941-7792x2130
William_Chen,Sichuan Yi,(362)894-9653x1163
David_Lawson,Swati,990.356.8819
Sharon_Buchanan,English,(928)174-2866x9068
Scott_Garcia,Nepali,531.247.1174x1808
Tammy_Roberts,Yiddish,976-861-5077x835
Michelle_Mahoney,Portuguese,001-620-802-9080x3218
Martin_Frost,Yoruba,001-690-647-1103x3569
Christine_Hart,Bengali,695.875.6205
Carol_Diaz,Japanese,406.275.9584x54859
Susan_Henson,Kongo,001-909-881-7972x595
Monica_Johnson,Aragonese,+1-044-972-0190x8633
April_Morris,Sango,001-840-810-9014x611
Lindsay_Tyler,Pali,5331455656
Joseph_Norton,Latvian,(034)758-1323x20436
Kyle_Vazquez,Macedonian,321.952.4571
Amy_Mathis,Romansh,(318)176-7135x283
Mark_Rogers,Occitan,(731)228-1134
Angela_Wagner,Malagasy,931-561-9619
Rebecca_Hart,Chinese,669.328.4185x88995
Dave_Myers,Northern Sami,+1-582-085-3402
Bryan_Mahoney,Latin,(223)093-2929
Willie_Logan,Sichuan Yi,705.295.1285
David_Griffin,Kannada,+1-906-667-7068
Anna_Hayes,Bihari languages,2552442597
Matthew_Beck,Fulah,001-032-779-4845
Travis_Garcia,Dutch,886-399-8563x8876
Jeffery_Long,Navajo,403-600-7563x91108
Melissa_Fernandez,Kongo,(511)364-1538x5634
Carol_Morales,Ido,001-755-498-7052x31411
Tim_Rivas,Sanskrit,002-869-4702x85722
Angel_Michael,Swahili,(479)141-4827x4744
Robert_White,Church Slavic,323-696-2921x8981
Brian_Shepard,Swedish,001-646-122-4191x726
James_Wilson,Cree,(070)259-3094
Katherine_Bradshaw,Kanuri,+1-126-460-9789
Timothy_Lawson,Church Slavic,0850805146
Sarah_Contreras_MD,Italian,080.983.7405x647
Ariel_Garcia,German,503-894-3911x96370
Donald_Rivera,Chechen,(562)945-3611x9096
Stephanie_Lane,Belarusian,583.345.1518x80171
Jacqueline_Schwartz,Portuguese,730.004.4731x972
Jordan_Poole,Turkmen,064.800.0714
Kaitlyn_Mills,Northern Sami,358.106.6624x27035
Jacob_Baker,Kikuyu,001-440-558-7082x55215
Mathew_Chandler,Polish,+1-690-376-5607
Michael_Shepard,Tigrinya,001-909-920-9304x2622
Stephanie_Paul,South Ndebele,294-892-3968x64324
Peter_Porter,Yiddish,001-644-058-8347
Nicole_Wilkins,Catalan,686-452-9931x6512
Deborah_Roberson,Afrikaans,(232)691-6682x595
Daniel_Christensen,Hebrew,149-666-6354x488
Randall_Gray,Ojibwa,+1-190-205-2397x666
Tyler_Anderson,Chichewa,+1-311-074-6564
Christian_Perkins,Turkmen,7299094115
Kimberly_Friedman_DVM,Luba-Katanga,001-732-266-1990x8222
Casey_Rocha,Kurdish,001-672-000-0468x424
Christopher_Rios,Italian,(647)255-6032x4060
Rebecca_Chang,Tsonga,001-735-998-1710x194
John_Jones_MD,Northern Sami,469.495.5982
Phillip_Roberts,Kikuyu,758.594.6356x09169
Suzanne_Stephens,Amharic,+1-340-791-5127x548
Mrs._Amanda_Mcclain,Kanuri,001-537-987-6731x06198
Alexandra_Thomas,Cree,599.330.5702
Lynn_Stone,Kikuyu,298.314.7302
Melissa_Everett,Slovenian,(483)921-0312x1618
Samantha_Kemp,Kikuyu,(137)195-3752
Elizabeth_Lee,Bosnian,001-661-863-0701x4452
Robert_Holt,Polish,001-941-658-8679
Laura_Estrada,Japanese,(045)564-8936
Laura_Fuller,Nauru,445.840.4582x306
Cassidy_Salazar,Northern Sami,048-317-9811x8109
Cheryl_Hooper,Tswana,001-085-425-2683x49765
Jessica_Lewis_DVM,Basque,5955951757
Alicia_Mcdaniel,Telugu,5680597904
Bethany_Mcmahon,Maori,+1-563-418-4528
Brenda_Morrow,Manx,947-093-9008x1445
Sabrina_Bright,Armenian,(762)401-2759x806
John_Webb,Akan,001-930-844-8345x0216
Kathy_Becker,Basque,(597)895-1816x85503
Angelica_Robinson,Interlingue,0609801265
Mitchell_Hammond,Armenian,+1-837-864-2432x9365
Kimberly_Haney,Assamese,450.975.2527x856
Joel_Stewart,Basque,839.543.9620x7544
Matthew_Boyd,Gaelic,495-407-4834
Brandon_Hebert,Welsh,+1-974-343-1176
Christina_Brown,Fulah,8205022715
John_Stevenson,Oromo,7255709179
Erika_White,Marathi,817-323-4568
Roy_Rios,Breton,(989)668-7389x31777
Bryan_Henry,Sinhala,001-967-237-3339
Ronnie_Walter,Bashkir,+1-410-189-1035x7581
Patrick_Patel,Lithuanian,001-385-897-3075
Benjamin_Thompson,Hindi,6958755376
Vickie_Harris,Luba-Katanga,+1-529-491-1962
Laurie_Mckay,Bulgarian,001-702-599-4267
Brandon_Collins,Interlingua,085.609.8399
Amanda_Lin,Sichuan Yi,(650)278-6695x8183
Jessica_Cantu,Danish,001-425-099-6446
Frederick_Petersen,Marshallese,(686)744-6410x210
Nicole_Stanton,Faroese,+1-618-722-3625x2009
Christina_Brady,Divehi,910.748.8418x1535
Anthony_Campbell,Kalaallisut,557.512.9882
Marc_Sanchez,Interlingua,9331235536
Margaret_Cochran,Arabic,001-474-776-9985
Ann_Klein,Oromo,+1-006-510-8608x940
Robert_Anderson,Chuvash,001-038-405-5379x7547
Teresa_Jimenez,Azerbaijani,149-762-9071x43939
Brian_Schmidt,Yiddish,897.087.1434
Andrew_Mcdonald,Church Slavic,001-152-298-4499x4700
Danielle_Duarte_DVM,"Sotho, Southern",5895740825
James_Parker,Xhosa,7134749553
Andrew_Hunt,Kongo,001-159-062-0638x50819
James_Stokes,Kashmiri,359.542.9715x341
Brenda_Farley,Interlingue,936-869-4053x59272
Joseph_Austin,Corsican,963.321.7893
Christian_Black,Ossetian,403.137.2195x4196
Jade_Li,Kuanyama,978.443.1704x304
Courtney_Sutton,Bosnian,(201)604-8235x7365
Rebecca_Vasquez,Sardinian,704-477-2834
Tanner_Sutton,North Ndebele,001-751-917-8380x181
Francisco_Ortega,Hindi,+1-659-913-4011x1620
Rickey_Shannon,Breton,113.125.3502x664
Jessica_Russell,Western Frisian,390.047.9993
Kristi_Roberts,Luba-Katanga,+1-652-176-0765
Alexander_Carson,Italian,+1-110-027-9892x06339
Kayla_Adams,Oromo,+1-470-258-6427
Leslie_Flores,Swedish,(451)206-4610x2870
Gabriella_Bauer,Avestan,6004996777
John_Montgomery,Icelandic,(176)328-7390x312
Cameron_Huffman,Sardinian,001-858-673-7755x0742
Wendy_Malone,Gaelic,(223)472-7731x0324
Charles_Malone,Marathi,282-320-3752
Rebecca_Mcgee,Irish,(483)679-6820x841
Amber_Thompson,Polish,(512)409-1797x017
Rachel_Owens,Romanian,338-522-1369
Nicole_Morton,French,745-015-7045x41891
Erik_Lewis,Tsonga,306-022-0176x91634
Kristin_Adams,Cree,390.657.3849x9755
Bailey_Cooper,Polish,994.892.0757x38095
Patricia_Franco,Norwegian Nynorsk,001-244-089-8067x0029
Hector_Williams,Lao,924-648-3850x7769
Tyler_Preston,Georgian,+1-079-685-1193x271
John_Ramirez,South Ndebele,632.145.6564x3363
Janet_Meyer,Bislama,444-377-1581x93786
Frederick_Davis,Chechen,651-801-4084x9092
Megan_Pierce,Avaric,008-717-7364
Nathan_Watson,Czech,1278427743
Sarah_Fields,Walloon,9482488649
Kyle_Brown,Ido,+1-433-026-2302
Cindy_Miller,Japanese,442.498.0256x3577
Katherine_Summers,Chamorro,426.509.8965x9287
Erik_Smith,Hindi,129.525.2144x199
Scott_Gates_DVM,Abkhazian,641.321.1753x614
Donald_Keith,Georgian,(410)164-4382x5527
Megan_Cain,Catalan,001-252-035-6723x198
Hunter_Jennings,Malayalam,(969)110-7961x482
Andrea_Lopez,Kuanyama,9323441847
William_Hill,Russian,0430276143
Benjamin_Martin,Nepali,0857557073
Lauren_Estrada,Belarusian,+1-216-783-7145x9874
Shannon_Nash,English,437.085.3397
Ronald_Hanson,Turkmen,+1-514-589-9796x390
Alicia_Brown,Vietnamese,+1-546-893-0607x612
Kristin_Johnson,Indonesian,103.454.5580x583
Barbara_Wolf,Lithuanian,245.438.7990x296
Amanda_Marks,Norwegian,9129607243
Cindy_Bell,Sindhi,001-416-613-3332x63445
Jacqueline_Pena,Swahili,(032)958-1015
